"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"East Asia & Pacific","EAS","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169.295504809756","156.564028910622","156.152962692149","174.054079706723","193.147295921844","202.073359557861","202.3296531052","219.726074318576","255.954576577149","291.40119231935","333.008703022611","417.580016835049","443.42855286423","417.035025399001","426.112146701103","416.29174492651","437.456893456357","452.898089443059","484.934969283212","502.328126398143","521.596903839534","","",
"Europe & Central Asia (excluding high income)","ECA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1692550847939","56.7949806161571","69.5685914241468","86.8744655885857","110.224639637755","139.355029258968","172.404915453846","219.116134011178","277.329715842337","246.398814949829","262.389469896081","298.819898119332","324.364033297334","337.811707526945","312.774529177577","229.307099520697","218.346919783882","240.806321158297","247.855790379277","266.437373057285","329.55231242867","","",
"Europe & Central Asia","ECS","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","685.36388808855","709.753502385973","803.114006635867","995.614147758554","1152.66356098365","1224.34949708479","1307.38618980592","1499.77436227553","1682.22033635976","1623.02060160572","1606.14514912494","1728.32911627597","1652.68266958126","1725.64620471555","1762.17264241452","1525.16176680035","1528.56530394576","1595.66865713696","1713.63400966887","1701.43572960874","1905.01182531889","","",
"Ecuador","ECU","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.94289014","23.90716577","30.85931309","40.67306938","46.84293229","50.72355379","60.72194101","73.21218379","89.43258294","100.9746068","131.53986146","159.48650612","195.21298372","231.4442174","262.2959377","264.38187882","268.45775","283.88446413","311.63624662","301.02948176","280.57135091","","",
"Egypt, Arab Rep.","EGY","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.99546348","24.08015346","22.60213625","16.4719738","16.77534821","19.69305881","24.50767589","26.51194577","31.75503856","35.47402325","35.3741206","40.17131011","40.98581318","41.73106519","46.73756032","54.21346533","44.84228235","33.44616168","34.22272246","40.98312758","48.17892885","","",
"Euro area","EMU","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1300.63742103629","1337.15929085458","1487.71466447611","1856.05726960836","2108.32011620689","2199.10962677883","2303.6146209431","2608.72251760155","2959.43264126658","2928.80476673936","2842.20749570972","3013.36210280636","2798.18745949518","2938.10651478424","3002.9682614426","2592.01484952528","2668.43063617949","2809.12269974548","3030.06176380613","2977.49761629822","3267.3307903242","","",
"Eritrea","ERI","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.68923706","4.23804301","4.69602395","4.23642936","4.84376867","2.56065618","2.66297218","4.23468801","4.55449375","4.3378527","5.18575441","4.962985","5.49871185","4.63234955","4.02888613","4.46317977","4.73763822","5.64613142","3.75059731","4.44848343","4.95900001","","",
"Spain","ESP","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","727.27199401","752.55984512","845.96814628","1166.75634342","1372.95994126","1474.27184908","1616.59028098","1884.41838185","2194.99273411","2205.41138854","2076.74169989","2137.58934566","1867.76259261","1867.10076786","1882.74496561","1675.29719585","1700.54858462","1780.12098261","1925.13268338","1915.37548559","2125.07206688","","",
"Estonia","EST","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159.51070565","168.02286299","190.8970456","265.55016015","336.5958372","388.3401079","449.03341436","625.1612277","791.95699489","743.25765188","687.51033433","761.89769577","771.52268893","863.86729789","959.6121454","860.56233716","912.33089305","992.23490149","1143.16687864","1189.42261618","1377.96333179","","",
"Ethiopia","ETH","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.19309957","2.36695058","2.2922035","2.67679457","1.78210415","2.76326171","2.1437654","3.14234038","1.58841288","2.99688777","2.83320356","1.26533198","4.76679712","5.27180309","3.88137549","5.94277559","6.16791829","6.1129363","5.53186576","5.92812411","8.10198233","","",
"European Union","EUU","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1071.25581172993","1106.13655609342","1237.72573411381","1547.30466200824","1761.13328414651","1848.15639799512","1944.52818432662","2216.25142405013","2527.84574194618","2485.61522957005","2429.18661737376","2604.53839152292","2428.2398844335","2558.33501966137","2612.24078894435","2254.76301859353","2321.9435499507","2453.03278964324","2650.81744890479","2609.05395441504","2862.24046190312","","",
"Fragile and conflict affected situations","FCS","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4564041152336","16.2721274578086","13.8337430158058","15.2282468438666","19.556164956179","21.732274222985","30.0766917392814","34.5856139846523","35.7862140478796","34.0621217952871","36.2988389924952","36.5340055513058","36.1915102483261","32.3720256104204","29.7241621633707","25.9955211316657","22.3504190410668","26.659274609049","23.5216892020689","22.1599252276091","24.4170022003688","","",
"Finland","FIN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1307.64204754","1379.82868498","1581.97560289","2020.86890221","2369.49307281","2518.53783194","2689.05933855","3080.91088182","3536.48763566","3437.57562596","3339.34150241","3734.72058071","3649.68307052","3887.41297652","3916.2642827","3243.41366416","3198.11520252","3304.57099229","3551.94916025","3576.67969019","3844.34480158","","",
"Fiji","FJI","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.65742664","44.59916349","51.71168887","64.98392962","75.59382709","89.97414828","94.22110681","102.21626694","94.09415474","75.54705769","82.04077435","85.1817272","90.39074423","92.99672267","109.60788507","107.13011454","112.51187243","122.95363118","148.99217242","149.32022408","127.69943815","","",
"France","FRA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1572.29595064","1595.38420949","1788.37252027","2183.64312079","2512.53966384","2593.60729683","2716.6304043","3065.91113162","3395.28622912","3348.52673268","3235.02319063","3462.4546035","3264.73091351","3436.73059874","3501.53698915","3034.46828756","3197.14181618","3340.50552642","3538.18118631","3388.68857495","3658.5295693","","",
"Faroe Islands","FRO","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.4628475","39.27511311","36.68064094","46.18004562","50.07811554","59.93329728","59.95412553","57.67958222","71.2849974","56.72700304","63.20158011","87.4904298","77.76193732","80.76291669","97.72372294","92.80496522","105.12086377","104.80573238","111.14366847","119.33758311","102.54784513","","",
"Gabon","GAB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.21397239","48.55685869","47.70402997","67.80661621","74.54724919","68.41126301","82.34309502","99.13302364","103.40220329","113.68279302","132.14730364","162.89965434","138.62523172","168.63135144","140.37479449","111.00042919","135.15294772","122.75797375","123.77542125","125.62064209","126.92685282","","",
"United Kingdom","GBR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1556.97355037","1607.77687815","1848.25483781","2196.64480592","2713.43341997","2887.76735327","3153.05068018","3577.32923636","3505.15366624","3178.7273463","3207.3583038","3403.94008692","3429.22537959","3471.21802818","3792.63337621","3574.71414873","3265.31094409","3158.71082921","3386.14844814","3421.84114953","4123.34962677","","",
"Georgia","GEO","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.05065975","9.06709049","9.64448018","11.71606171","15.56563126","20.05449892","23.9867809","29.2686262","52.04141957","58.84991949","61.71048697","55.38977443","67.81136212","84.31690048","101.88820696","104.69944086","117.64592472","113.11506057","130.95942962","125.94338177","116.89284384","","",
"Ghana","GHA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.52402995","6.43984103","4.77020622","6.76456468","6.69707116","16.0401065","18.40836551","23.65898926","27.94790783","30.49396977","40.16007724","48.16402029","41.07640969","42.41055395","27.37249348","27.27385718","24.71264029","21.22407385","29.23066732","30.01294451","42.25899539","","",
"Gibraltar","GIB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.45940721","1.67226264","3.00165304","2.29009998","1.3514987","1.28823681","1.12326945","1.58351944","1.91971071","1.74434027","2.42209195","3.28935648","3.52154583","3.70199547","4.7366708","3.24741875","4.78209905","5.06637227","5.83084378","9.61382015","11.23795","","",
"Gambia, The","GMB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.22481151","4.1374146","3.15871563","3.15829197","4.65857068","5.05561216","5.44874737","5.1206236","6.25243244","6.9921424","7.31497537","7.36346234","8.28136601","7.01619456","6.13481679","6.10625739","8.26324746","6.70538057","7.30747043","9.40261929","9.70437679","","",
"Guinea-Bissau","GNB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.01123303","9.47648028","6.2964884","9.45227034","13.9276565","12.46904311","11.16751438","13.13379394","14.17078628","15.54680714","6.2262967","3.14187176","3.20304387","3.60537469","3.88443007","3.46438589","3.28917712","3.89727783","4.32780664","3.90271745","5.19703799","","",
"Equatorial Guinea","GNQ","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.39672763","4.41889501","4.35494215","9.52659347","11.55661892","19.57134262","29.13085548","39.97195289","59.35174394","85.00664091","67.63001516","75.56242492","98.32748638","75.38029767","79.14160894","54.27029","55.80467178","49.69020212","54.43796369","47.30193348","53.03388615","","",
"Greece","GRC","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","545.6468532","635.10749389","706.64398939","937.71392632","1045.11512219","1177.30244372","1264.75851416","1537.00649634","1855.8395566","1919.17341071","1766.96422637","1536.7378078","1239.1604873","1124.72885015","967.12383943","854.24318562","777.79658685","787.54150421","836.2424723","765.07092092","904.0972016","","",
"Grenada","GRD","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.04831701","103.62687593","135.385394","117.49009755","141.98066234","152.72642286","128.6500042","136.37458805","144.13606623","147.76080457","139.07086331","163.68092898","164.7412115","164.14744063","161.72094721","162.14591278","156.23349662","175.73595262","178.60747088","201.82169686","193.04138697","","",
"Greenland","GRL","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.53886313","32.54211022","34.6844367","37.4835329","39.34486246","40.3758928","48.23907516","50.61533682","59.1521705","60.19025471","58.82977289","63.75641026","66.84034829","76.10834111","82.3934215","88.53913845","92.75386674","95.05458851","95.69246233","107.03269914","110.66328977","","",
"Guam","GUM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.26337172","32.30635082","35.49824607","36.19486663","37.90043831","40.12169381","41.35579407","49.49298801","55.97448671","64.99047735","70.28687894","90.65618455","98.14544533","105.28613215","119.53012366","133.59229631","149.51926067","173.67690041","179.89072611","189.85088212","275.82272741","","",
"High income","HIC","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1424.55424790348","1473.85150020158","1590.08920766676","1821.36503480344","2026.5107942669","2138.09329793141","2252.85935411833","2460.22801906719","2680.70118913153","2738.70923713321","2832.06917954848","3081.29411806087","3065.68766889593","3076.65068161589","3187.54225825093","3045.14091535828","3141.04224654139","3244.7864203758","3417.53645336991","3553.85959317132","4066.52660128693","","",
"Hong Kong SAR, China","HKG","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.63489547","27.87531887","28.4348371","29.86303062","29.44593405","37.65985874","46.15053446","52.00572951","56.86421947","69.91766878","69.27417675","79.97516366","71.29255284","72.12990435","69.1113885","66.54217993","71.00344988","68.59059536","70.01760376","72.37529493","80.91521142","95.26456698","",
"Heavily indebted poor countries (HIPC)","HPC","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.63032972812944","4.85770296866589","4.74394732815136","5.52433004685306","6.10535911415891","7.27740111546054","8.08829927489053","9.42446310423476","10.3077973736341","10.7715067314249","10.9988937662772","11.8795759163752","11.9786114043243","12.7537232823453","13.3494996286462","13.9091640244615","13.3255348959156","13.1128967031525","13.6655855032793","13.9861762553414","16.4653244202913","","",
"Croatia","HRV","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","315.49635884","319.20201979","305.33600857","416.53426276","506.54654589","617.98044406","690.83553835","899.78440491","1055.31819055","983.64644925","939.49718734","928.32412898","851.29390891","756.92166104","764.23431119","661.18626511","696.66451439","747.84142758","844.80914252","848.11836339","896.20180215","","",
"Haiti","HTI","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.57905503","5.27665738","3.16589967","2.70389433","4.08736353","4.43337388","2.40997917","8.12767471","8.9187368","9.20597036","9.91825377","5.47895715","6.15014421","6.8521335","6.72015302","7.54203537","6.59301186","6.52368263","7.56501107","5.1137527","5.55778436","","",
"Hungary","HUN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215.56372693","240.64538239","327.59430456","477.88232053","555.92113121","628.05573478","628.40213996","680.09439452","756.86800194","641.5347757","655.00323097","704.17320842","623.20524528","655.89449317","671.32477167","590.08395664","619.01049735","673.72674791","747.29234528","719.78494777","827.09798798","","",
"IBRD only","IBD","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.7028792159405","33.0950489773616","32.7209710475625","37.2273619796493","44.01498022466","52.6215268906541","64.0690399295393","79.4820898060688","99.6173263409447","104.278343620545","120.392295279344","141.298012421559","152.408174527232","164.684294483465","170.46443052453","164.19108972019","158.479751872655","174.816959596169","183.741027032561","190.232332140918","201.570652969988","","",
"IDA & IBRD total","IBT","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8474258595867","27.1195783772934","26.697223311929","30.2874988654362","35.7127974347414","42.5213973807254","51.3945748479051","63.3612998512209","78.8533097754549","82.2245117715644","94.2457341873182","110.059744696942","118.429450457619","127.958476874918","132.164214199017","127.222036451605","122.905711975184","134.646348365827","141.0403691797","145.421892622026","153.826517393393","","",
"IDA total","IDA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.09673845069556","5.21614344778435","5.30151117334214","5.82674494387128","6.82368248689468","7.82361218287545","8.42776834520297","9.44494013117416","10.3029756924865","10.3548804764579","10.9704447453515","11.8579947466652","12.9966757241065","13.5255365309184","14.2061943779532","14.6964057586784","13.9087805759693","13.9701782495673","14.4696165600888","14.453593606053","16.3990728037713","","",
"IDA blend","IDB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.72178019425169","5.88917608246697","5.77678600085316","6.20262763887707","8.12190637475601","9.243851903022","9.63250420050995","10.2690398299282","10.9896683128276","10.3394104724763","11.4265573579691","12.6664451342517","15.7942443976135","16.4078157443363","17.491366542811","18.057152439948","16.1059357839524","16.3555963255684","16.7329442426506","16.6675715963111","18.2304442592512","","",
"Indonesia","IDN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6091443","6.20680645","6.51863228","9.36141799","9.26365246","9.94880443","14.21259465","20.39026913","21.06848506","22.12790735","20.45707703","25.36558289","28.1443228","29.43082669","34.51394349","38.47541822","48.95451019","51.83114059","54.47545987","59.0124997","73.19281921","","",
"IDA only","IDX","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.77986438405335","4.87339426798859","5.06568857170163","5.63991085994815","6.17789945419489","7.11666659320513","7.82791918523095","9.03417261819102","9.959921340792","10.3626297559495","10.7348726046757","11.4397635916737","11.5495996818656","12.0015249218485","12.4741362912142","12.9307934597531","12.7258353123508","12.7044490133703","13.2719160850184","13.284890076358","15.4344910947801","","",
"Isle of Man","IMN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81527883","3.72343702","3.65893925","4.09548742","4.48087354","5.53456856","6.02648642","7.45272359","8.52863759","9.76216672","11.76648238","13.95161623","13.60619834","12.8440122","13.38577016","14.9611808","16.09321398","18.74644953","19.7877575","20.31020408","20.7535723","","",
"Not classified","INX","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1212.97553375","1430.51244155","1738.08906564","2292.74260723","2748.78681208","3105.96676879","3227.519565","3849.66909269","4472.76311394","4241.16935267","3910.55039097","3996.09913216","3746.5812745","3761.5351061","3784.5730749","3284.60896672","3424.568101","3656.44117517","4065.23517923","4053.05613646","4802.22514605","5252.75649856","",
"Iran, Islamic Rep.","IRN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.52850722","36.08511234","41.5037219","46.06757758","51.79965565","64.07983939","82.42954177","97.57942654","110.3094262","133.57329142","141.11970255","173.07101823","176.16499122","157.17212271","189.04056997","188.16630116","200.89482438","215.0393953","212.50402083","223.06292721","309.04013242","","",
"Iraq","IRQ","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.09246693","35.83777257","35.16683309","36.25724715","63.16136878","107.26327408","107.77614093","105.73822245","119.83673749","64.95130068","75.80708723","66.2497822","34.33906337","30.95444066","85.04641311","109.1070801","118.28119538","110.93615383","","",
"Iceland","ISL","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2305.15813607","2037.74028112","2477.82448398","3118.62616833","3570.93868601","4111.95437544","4009.83610631","4757.05587759","3902.39984799","2955.99162705","2884.60597365","3128.71052574","3004.93259257","3264.32207596","3612.1960901","3450.52805664","4088.26091055","4866.71171132","5135.58013192","4856.22203404","4695.70968255","5541.1940896","",
"Israel","ISR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928.62019743","949.48806302","871.80961274","868.88142869","891.54048694","906.31984718","971.14476259","1074.07698566","1304.46771718","1246.51900577","1407.03548026","1530.91133596","1508.92061558","1700.37394654","1777.88421296","1687.33095074","1773.6272069","1976.45334827","2082.00685773","2233.63554187","2739.29258724","","",
"Italy","ITA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1107.17941921","1184.00605505","1321.17311345","1629.48603057","1956.13715899","2074.79723855","2202.43568569","2396.37122443","2721.82867815","2613.62973054","2524.38775333","2612.2653196","2341.78854443","2385.81957867","2379.11038565","1991.64731916","2008.62916292","2071.75876188","2217.87267491","2146.43446449","2325.70251041","","",
"Jamaica","JAM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.87869837","84.06951268","101.72137312","72.80430554","94.46599789","93.82108864","88.73376242","126.24470727","149.22807097","131.23795684","147.31263366","162.87752377","149.28616553","152.88172365","152.80240392","180.70217607","182.10039043","214.3664359","217.55883592","223.84369714","221.48585277","","",
"Jordan","JOR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.52790082","78.40030717","83.14728057","80.24367847","73.1678493","101.58762573","102.37805354","124.40957091","175.47856038","223.92324775","213.3628808","228.20533547","220.88020687","197.49903671","197.81369386","162.35180932","139.02189044","144.95365649","157.43699828","160.8886303","148.43994708","","",
"Japan","JPN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2216.86102478","2017.99706408","1950.84329528","2122.03904541","2318.2692738","2349.98020801","2221.36266289","2261.37832697","2617.96598061","3006.87702722","3337.99427391","4276.54887588","4394.1205313","3671.82202461","3466.94303992","3157.24622589","3529.3217994","3493.54079767","3592.09517323","3682.4885659","3696.665209","","",
"Kazakhstan","KAZ","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.44677607","28.50272932","31.05934843","40.81237882","64.49841588","92.4008784","118.46086625","117.3535659","186.71513288","186.72173415","164.18169548","210.43830617","251.73207197","251.9715055","268.49749591","198.48085549","154.92519164","172.37873141","165.84328838","161.84105339","225.96238812","","",
"Kenya","KEN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.89590777","6.22665348","6.44098264","7.12385703","7.07264168","8.22010583","9.47544798","12.27986803","14.21174629","15.31607248","17.06763944","17.65128708","20.97498849","22.86794341","27.37998824","28.79389319","31.79279864","28.68562276","32.61632539","39.57313559","39.52806631","","",
"Kyrgyz Republic","KGZ","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92540526","6.14127511","7.09090677","8.57625025","10.06416224","17.99708525","22.75082991","22.15799454","27.84563354","30.15242677","29.85822699","41.22457292","49.50382524","50.61639543","35.30901687","30.61500904","28.27024456","29.54292527","32.22486594","32.42190384","28.55755256","","",
"Cambodia","KHM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9108652","3.83366018","4.78276919","5.41792848","5.6295423","5.79834128","5.18110932","6.12279395","7.60447232","8.94553451","10.66683236","11.26683936","13.37046678","14.41165201","13.61362123","15.74241007","17.08757997","21.25705028","25.33243338","28.01696184","32.05111531","","",
"Kiribati","KIR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.2816985","82.75931954","89.20187602","98.05589406","128.14960134","126.89047916","105.55982644","119.44705734","142.32002375","107.50058294","121.54747051","134.34675814","130.33358928","127.20194306","128.41001763","99.90545057","111.60694474","125.65025812","142.54068883","134.23400208","133.0044754","","",
"St. Kitts and Nevis","KNA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186.37219636","191.22905127","200.5457785","211.88465819","235.21509097","260.06949612","306.68490318","305.40082905","296.5653362","323.15071579","322.01239178","335.55322816","339.74664725","351.79816941","387.75535669","388.37232049","459.39887721","485.41594401","506.99043292","593.20399803","565.39739619","","",
